generations,edit_rate,iteration,site_edit_frac
87,0.028,3,0.9
88,0.024,3,0.9
89,0.025,3,0.9
90,0.025,3,0.9
91,0.025,3,0.9
92,0.025,3,0.9
93,0.026000000000000002,3,0.9
94,0.026000000000000002,3,0.9
95,0.026000000000000002,3,0.9
96,0.026000000000000002,3,0.9
97,0.023,3,0.9
98,0.023,3,0.9
99,0.023,3,0.9
100,0.023,3,0.9
2,0.28300000000000003,4,0.5
3,0.201,4,0.5
4,0.151,4,0.5
5,0.136,4,0.5
6,0.10200000000000001,4,0.5
7,0.094,4,0.5
8,0.084,4,0.5
9,0.07,4,0.5
10,0.07200000000000001,4,0.5
11,0.063,4,0.5
12,0.052000000000000005,4,0.5
13,0.051000000000000004,4,0.5
14,0.055,4,0.5
15,0.045,4,0.5
16,0.044,4,0.5
17,0.039,4,0.5
18,0.037,4,0.5
19,0.038,4,0.5
20,0.036000000000000004,4,0.5
21,0.036000000000000004,4,0.5
22,0.035,4,0.5
23,0.028,4,0.5
24,0.028,4,0.5
25,0.027,4,0.5
26,0.025,4,0.5
27,0.025,4,0.5
28,0.025,4,0.5
29,0.025,4,0.5
30,0.022,4,0.5
31,0.022,4,0.5
32,0.021,4,0.5
33,0.019,4,0.5
34,0.019,4,0.5
35,0.019,4,0.5
36,0.02,4,0.5
37,0.018000000000000002,4,0.5
38,0.02,4,0.5
39,0.02,4,0.5
40,0.018000000000000002,4,0.5
41,0.018000000000000002,4,0.5
42,0.018000000000000002,4,0.5
43,0.018000000000000002,4,0.5
44,0.017,4,0.5
45,0.016,4,0.5
46,0.016,4,0.5
47,0.016,4,0.5
48,0.016,4,0.5
49,0.015,4,0.5
50,0.015,4,0.5
51,0.014,4,0.5
52,0.014,4,0.5
53,0.014,4,0.5
54,0.014,4,0.5
55,0.014,4,0.5
56,0.014,4,0.5
57,0.014,4,0.5
58,0.012,4,0.5
59,0.012,4,0.5
60,0.012,4,0.5
61,0.012,4,0.5
62,0.01,4,0.5
63,0.01,4,0.5
64,0.011,4,0.5
65,0.011,4,0.5
66,0.011,4,0.5
67,0.011,4,0.5
68,0.011,4,0.5
69,0.011,4,0.5
70,0.011,4,0.5
71,0.011,4,0.5
72,0.011,4,0.5
73,0.011,4,0.5
74,0.011,4,0.5
75,0.011,4,0.5
76,0.011,4,0.5
77,0.01,4,0.5
78,0.011,4,0.5
79,0.011,4,0.5
80,0.011,4,0.5
81,0.011,4,0.5
82,0.011,4,0.5
83,0.011,4,0.5
84,0.009000000000000001,4,0.5
85,0.009000000000000001,4,0.5
86,0.009000000000000001,4,0.5
87,0.009000000000000001,4,0.5
88,0.009000000000000001,4,0.5
89,0.008,4,0.5
90,0.008,4,0.5
91,0.008,4,0.5
92,0.008,4,0.5
93,0.008,4,0.5
94,0.008,4,0.5
95,0.008,4,0.5
96,0.008,4,0.5
97,0.006,4,0.5
98,0.006,4,0.5
99,0.006,4,0.5
100,0.007,4,0.5
3,0.244,4,0.6
4,0.211,4,0.6
5,0.162,4,0.6
6,0.14400000000000002,4,0.6
7,0.12,4,0.6
8,0.11,4,0.6
9,0.094,4,0.6
10,0.08600000000000001,4,0.6
11,0.081,4,0.6
12,0.077,4,0.6
13,0.075,4,0.6
14,0.062,4,0.6
15,0.059000000000000004,4,0.6
16,0.058,4,0.6
17,0.054,4,0.6
18,0.055,4,0.6
19,0.049,4,0.6
20,0.05,4,0.6
21,0.04,4,0.6
22,0.041,4,0.6
23,0.037,4,0.6
24,0.037,4,0.6
25,0.037,4,0.6
26,0.038,4,0.6
27,0.033,4,0.6
28,0.033,4,0.6
29,0.033,4,0.6
30,0.031,4,0.6
31,0.029,4,0.6
32,0.028,4,0.6
33,0.027,4,0.6
34,0.026000000000000002,4,0.6
35,0.025,4,0.6
36,0.025,4,0.6
37,0.025,4,0.6
38,0.024,4,0.6
39,0.024,4,0.6
40,0.023,4,0.6
41,0.023,4,0.6
42,0.022,4,0.6
43,0.021,4,0.6
44,0.019,4,0.6
45,0.019,4,0.6
46,0.019,4,0.6
47,0.019,4,0.6
48,0.02,4,0.6
49,0.018000000000000002,4,0.6
50,0.02,4,0.6
51,0.02,4,0.6
52,0.02,4,0.6
53,0.02,4,0.6
54,0.02,4,0.6
55,0.017,4,0.6
56,0.017,4,0.6
57,0.017,4,0.6
58,0.015,4,0.6
59,0.015,4,0.6
60,0.016,4,0.6
61,0.016,4,0.6
62,0.016,4,0.6
63,0.016,4,0.6
64,0.015,4,0.6
65,0.014,4,0.6
66,0.013000000000000001,4,0.6
67,0.013000000000000001,4,0.6
68,0.013000000000000001,4,0.6
69,0.013000000000000001,4,0.6
70,0.013000000000000001,4,0.6
71,0.014,4,0.6
72,0.013000000000000001,4,0.6
73,0.013000000000000001,4,0.6
74,0.012,4,0.6
75,0.012,4,0.6
76,0.012,4,0.6
77,0.012,4,0.6
78,0.012,4,0.6
79,0.012,4,0.6
80,0.012,4,0.6
81,0.012,4,0.6
82,0.01,4,0.6
83,0.011,4,0.6
84,0.011,4,0.6
85,0.011,4,0.6
86,0.011,4,0.6
87,0.011,4,0.6
88,0.011,4,0.6
89,0.01,4,0.6
90,0.01,4,0.6
91,0.01,4,0.6
92,0.01,4,0.6
93,0.01,4,0.6
94,0.01,4,0.6
95,0.01,4,0.6
96,0.01,4,0.6
97,0.01,4,0.6
98,0.01,4,0.6
99,0.01,4,0.6
100,0.01,4,0.6
4,0.272,4,0.7
5,0.209,4,0.7
6,0.199,4,0.7
7,0.148,4,0.7
8,0.15,4,0.7
9,0.124,4,0.7
10,0.11800000000000001,4,0.7
11,0.115,4,0.7
12,0.098,4,0.7
13,0.085,4,0.7
14,0.088,4,0.7
15,0.074,4,0.7
16,0.07100000000000001,4,0.7
17,0.069,4,0.7
18,0.065,4,0.7
19,0.063,4,0.7
20,0.056,4,0.7
21,0.053,4,0.7
22,0.052000000000000005,4,0.7
23,0.051000000000000004,4,0.7
24,0.047,4,0.7
25,0.046,4,0.7
26,0.045,4,0.7
27,0.045,4,0.7
28,0.044,4,0.7
29,0.042,4,0.7
30,0.043000000000000003,4,0.7
31,0.037,4,0.7
32,0.039,4,0.7
33,0.038,4,0.7
34,0.036000000000000004,4,0.7
35,0.035,4,0.7
36,0.034,4,0.7
37,0.033,4,0.7
38,0.033,4,0.7
39,0.031,4,0.7
40,0.031,4,0.7
41,0.031,4,0.7
42,0.03,4,0.7
43,0.03,4,0.7
44,0.027,4,0.7
45,0.027,4,0.7
46,0.026000000000000002,4,0.7
47,0.025,4,0.7
48,0.026000000000000002,4,0.7
49,0.023,4,0.7
50,0.024,4,0.7
51,0.024,4,0.7
52,0.021,4,0.7
53,0.021,4,0.7
54,0.019,4,0.7
55,0.019,4,0.7
56,0.019,4,0.7
57,0.022,4,0.7
58,0.022,4,0.7
59,0.022,4,0.7
60,0.019,4,0.7
61,0.019,4,0.7
62,0.019,4,0.7
63,0.019,4,0.7
64,0.019,4,0.7
65,0.02,4,0.7
66,0.018000000000000002,4,0.7
67,0.018000000000000002,4,0.7
68,0.018000000000000002,4,0.7
69,0.018000000000000002,4,0.7
70,0.018000000000000002,4,0.7
71,0.016,4,0.7
72,0.016,4,0.7
73,0.016,4,0.7
74,0.016,4,0.7
75,0.016,4,0.7
76,0.016,4,0.7
77,0.016,4,0.7
78,0.015,4,0.7
79,0.017,4,0.7
80,0.017,4,0.7
81,0.015,4,0.7
82,0.017,4,0.7
83,0.017,4,0.7
84,0.017,4,0.7
85,0.013000000000000001,4,0.7
86,0.013000000000000001,4,0.7
87,0.013000000000000001,4,0.7
88,0.014,4,0.7
89,0.014,4,0.7
90,0.014,4,0.7
91,0.014,4,0.7
92,0.014,4,0.7
93,0.014,4,0.7
94,0.014,4,0.7
95,0.014,4,0.7
96,0.014,4,0.7
97,0.014,4,0.7
98,0.014,4,0.7
99,0.014,4,0.7
100,0.014,4,0.7
5,0.29,4,0.8
6,0.256,4,0.8
7,0.209,4,0.8
8,0.185,4,0.8
9,0.17200000000000001,4,0.8
10,0.152,4,0.8
11,0.138,4,0.8
12,0.124,4,0.8
13,0.11900000000000001,4,0.8
14,0.116,4,0.8
15,0.099,4,0.8
16,0.096,4,0.8
17,0.089,4,0.8
18,0.085,4,0.8
19,0.08700000000000001,4,0.8
20,0.077,4,0.8
21,0.081,4,0.8
22,0.069,4,0.8
23,0.069,4,0.8
24,0.068,4,0.8
25,0.065,4,0.8
26,0.061,4,0.8
27,0.061,4,0.8
28,0.057,4,0.8
29,0.059000000000000004,4,0.8
30,0.048,4,0.8
31,0.051000000000000004,4,0.8
32,0.053,4,0.8
33,0.046,4,0.8
34,0.05,4,0.8
35,0.05,4,0.8
36,0.047,4,0.8
37,0.044,4,0.8
38,0.04,4,0.8
39,0.042,4,0.8
40,0.043000000000000003,4,0.8
41,0.041,4,0.8
42,0.039,4,0.8
43,0.039,4,0.8
44,0.036000000000000004,4,0.8
45,0.036000000000000004,4,0.8
46,0.036000000000000004,4,0.8
47,0.035,4,0.8
48,0.035,4,0.8
49,0.035,4,0.8
50,0.034,4,0.8
51,0.034,4,0.8
52,0.032,4,0.8
53,0.031,4,0.8
54,0.03,4,0.8
55,0.03,4,0.8
56,0.029,4,0.8
57,0.029,4,0.8
58,0.027,4,0.8
59,0.026000000000000002,4,0.8
60,0.026000000000000002,4,0.8
61,0.026000000000000002,4,0.8
62,0.027,4,0.8
63,0.025,4,0.8
64,0.025,4,0.8
65,0.024,4,0.8
66,0.023,4,0.8
67,0.023,4,0.8
68,0.023,4,0.8
69,0.024,4,0.8
70,0.023,4,0.8
71,0.023,4,0.8
72,0.021,4,0.8
73,0.021,4,0.8
74,0.022,4,0.8
75,0.022,4,0.8
76,0.022,4,0.8
77,0.022,4,0.8
78,0.022,4,0.8
79,0.022,4,0.8
80,0.019,4,0.8
81,0.019,4,0.8
82,0.019,4,0.8
83,0.019,4,0.8
84,0.019,4,0.8
85,0.019,4,0.8
86,0.02,4,0.8
87,0.02,4,0.8
88,0.02,4,0.8
89,0.018000000000000002,4,0.8
90,0.018000000000000002,4,0.8
91,0.018000000000000002,4,0.8
92,0.018000000000000002,4,0.8
93,0.018000000000000002,4,0.8
94,0.018000000000000002,4,0.8
95,0.016,4,0.8
96,0.016,4,0.8
97,0.016,4,0.8
98,0.016,4,0.8
99,0.016,4,0.8
100,0.016,4,0.8
6,0.298,4,0.9
7,0.29,4,0.9
8,0.26,4,0.9
9,0.243,4,0.9
10,0.202,4,0.9
11,0.211,4,0.9
12,0.181,4,0.9
13,0.163,4,0.9
14,0.154,4,0.9
15,0.161,4,0.9
16,0.134,4,0.9
17,0.133,4,0.9
18,0.122,4,0.9
19,0.123,4,0.9
20,0.117,4,0.9
21,0.117,4,0.9
22,0.101,4,0.9
23,0.091,4,0.9
24,0.091,4,0.9
25,0.08600000000000001,4,0.9
26,0.084,4,0.9
27,0.085,4,0.9
28,0.078,4,0.9
29,0.076,4,0.9
30,0.08,4,0.9
31,0.075,4,0.9
32,0.067,4,0.9
33,0.073,4,0.9
34,0.073,4,0.9
35,0.065,4,0.9
36,0.065,4,0.9
37,0.061,4,0.9
38,0.062,4,0.9
39,0.064,4,0.9
40,0.06,4,0.9
41,0.056,4,0.9
42,0.051000000000000004,4,0.9
43,0.049,4,0.9
44,0.053,4,0.9
45,0.049,4,0.9
46,0.049,4,0.9
47,0.048,4,0.9
48,0.046,4,0.9
49,0.047,4,0.9
50,0.044,4,0.9
51,0.045,4,0.9
52,0.045,4,0.9
53,0.045,4,0.9
54,0.04,4,0.9
55,0.043000000000000003,4,0.9
56,0.043000000000000003,4,0.9
57,0.043000000000000003,4,0.9
58,0.042,4,0.9
59,0.037,4,0.9
60,0.037,4,0.9
61,0.038,4,0.9
62,0.038,4,0.9
63,0.041,4,0.9
64,0.038,4,0.9
65,0.041,4,0.9
66,0.036000000000000004,4,0.9
67,0.036000000000000004,4,0.9
68,0.036000000000000004,4,0.9
69,0.035,4,0.9
70,0.033,4,0.9
71,0.033,4,0.9
72,0.033,4,0.9
73,0.033,4,0.9
74,0.03,4,0.9
75,0.03,4,0.9
76,0.03,4,0.9
77,0.03,4,0.9
78,0.028,4,0.9
79,0.032,4,0.9
80,0.032,4,0.9
81,0.032,4,0.9
82,0.029,4,0.9
83,0.029,4,0.9
84,0.029,4,0.9
85,0.026000000000000002,4,0.9
86,0.027,4,0.9
87,0.027,4,0.9
88,0.027,4,0.9
89,0.026000000000000002,4,0.9
90,0.026000000000000002,4,0.9
91,0.025,4,0.9
92,0.025,4,0.9
93,0.025,4,0.9
94,0.023,4,0.9
95,0.023,4,0.9
96,0.023,4,0.9
97,0.023,4,0.9
98,0.023,4,0.9
99,0.023,4,0.9
100,0.023,4,0.9
2,0.291,5,0.5
3,0.219,5,0.5
4,0.158,5,0.5
5,0.126,5,0.5
6,0.101,5,0.5
7,0.097,5,0.5
8,0.075,5,0.5
9,0.07,5,0.5
10,0.064,5,0.5
11,0.063,5,0.5
12,0.056,5,0.5
13,0.054,5,0.5
14,0.052000000000000005,5,0.5
15,0.044,5,0.5
16,0.043000000000000003,5,0.5
17,0.041,5,0.5
18,0.036000000000000004,5,0.5
19,0.035,5,0.5
20,0.038,5,0.5
21,0.034,5,0.5
22,0.034,5,0.5
23,0.027,5,0.5
24,0.028,5,0.5
25,0.029,5,0.5
26,0.029,5,0.5
27,0.029,5,0.5
28,0.026000000000000002,5,0.5
29,0.026000000000000002,5,0.5
30,0.025,5,0.5
31,0.022,5,0.5
32,0.024,5,0.5
33,0.018000000000000002,5,0.5
34,0.018000000000000002,5,0.5
35,0.018000000000000002,5,0.5
36,0.018000000000000002,5,0.5
37,0.018000000000000002,5,0.5
38,0.02,5,0.5
39,0.02,5,0.5
40,0.019,5,0.5
41,0.015,5,0.5
42,0.015,5,0.5
43,0.016,5,0.5
44,0.016,5,0.5
45,0.016,5,0.5
46,0.017,5,0.5
47,0.017,5,0.5
48,0.017,5,0.5
49,0.017,5,0.5
50,0.017,5,0.5
51,0.014,5,0.5
52,0.014,5,0.5
53,0.014,5,0.5
54,0.013000000000000001,5,0.5
55,0.013000000000000001,5,0.5
56,0.013000000000000001,5,0.5
57,0.013000000000000001,5,0.5
58,0.011,5,0.5
59,0.011,5,0.5
60,0.012,5,0.5
61,0.012,5,0.5
62,0.012,5,0.5
63,0.012,5,0.5
64,0.012,5,0.5
65,0.012,5,0.5
66,0.012,5,0.5
67,0.011,5,0.5
68,0.011,5,0.5
69,0.011,5,0.5
70,0.011,5,0.5
71,0.01,5,0.5
72,0.01,5,0.5
73,0.01,5,0.5
74,0.009000000000000001,5,0.5
75,0.009000000000000001,5,0.5
76,0.009000000000000001,5,0.5
77,0.009000000000000001,5,0.5
78,0.009000000000000001,5,0.5
79,0.009000000000000001,5,0.5
80,0.009000000000000001,5,0.5
81,0.009000000000000001,5,0.5
82,0.009000000000000001,5,0.5
83,0.009000000000000001,5,0.5
84,0.009000000000000001,5,0.5
85,0.01,5,0.5
86,0.01,5,0.5
87,0.01,5,0.5
88,0.01,5,0.5
89,0.01,5,0.5
90,0.01,5,0.5
91,0.01,5,0.5
92,0.01,5,0.5
93,0.01,5,0.5
94,0.01,5,0.5
95,0.01,5,0.5
96,0.01,5,0.5
97,0.008,5,0.5
98,0.008,5,0.5
99,0.007,5,0.5
100,0.007,5,0.5
3,0.267,5,0.6
4,0.20700000000000002,5,0.6
5,0.182,5,0.6
6,0.147,5,0.6
7,0.11800000000000001,5,0.6
8,0.107,5,0.6
9,0.092,5,0.6
10,0.08700000000000001,5,0.6
11,0.078,5,0.6
12,0.073,5,0.6
13,0.068,5,0.6
14,0.064,5,0.6
15,0.061,5,0.6
16,0.055,5,0.6
17,0.054,5,0.6
18,0.05,5,0.6
19,0.049,5,0.6
20,0.047,5,0.6
21,0.042,5,0.6
22,0.043000000000000003,5,0.6
23,0.037,5,0.6
24,0.036000000000000004,5,0.6
25,0.038,5,0.6
26,0.032,5,0.6
27,0.034,5,0.6
28,0.033,5,0.6
29,0.033,5,0.6
30,0.027,5,0.6
31,0.03,5,0.6
32,0.028,5,0.6
33,0.029,5,0.6
34,0.029,5,0.6
35,0.028,5,0.6
36,0.028,5,0.6
37,0.026000000000000002,5,0.6
38,0.026000000000000002,5,0.6
39,0.023,5,0.6
40,0.025,5,0.6
41,0.024,5,0.6
42,0.021,5,0.6
43,0.021,5,0.6
44,0.021,5,0.6
45,0.018000000000000002,5,0.6
46,0.018000000000000002,5,0.6
47,0.018000000000000002,5,0.6
48,0.018000000000000002,5,0.6
49,0.018000000000000002,5,0.6
50,0.019,5,0.6
51,0.02,5,0.6
52,0.02,5,0.6
53,0.02,5,0.6
54,0.015,5,0.6
55,0.015,5,0.6
56,0.015,5,0.6
57,0.016,5,0.6
58,0.016,5,0.6
59,0.016,5,0.6
60,0.017,5,0.6
61,0.017,5,0.6
62,0.017,5,0.6
63,0.017,5,0.6
64,0.017,5,0.6
65,0.017,5,0.6
66,0.017,5,0.6
67,0.017,5,0.6
68,0.017,5,0.6
69,0.013000000000000001,5,0.6
70,0.013000000000000001,5,0.6
71,0.014,5,0.6
72,0.014,5,0.6
73,0.013000000000000001,5,0.6
74,0.013000000000000001,5,0.6
75,0.013000000000000001,5,0.6
76,0.013000000000000001,5,0.6
77,0.012,5,0.6
78,0.012,5,0.6
79,0.012,5,0.6
80,0.012,5,0.6
81,0.011,5,0.6
82,0.011,5,0.6
83,0.011,5,0.6
84,0.011,5,0.6
85,0.011,5,0.6
86,0.011,5,0.6
87,0.011,5,0.6
88,0.011,5,0.6
89,0.011,5,0.6
90,0.011,5,0.6
91,0.009000000000000001,5,0.6
92,0.009000000000000001,5,0.6
93,0.009000000000000001,5,0.6
94,0.01,5,0.6
95,0.01,5,0.6
96,0.01,5,0.6
97,0.01,5,0.6
98,0.01,5,0.6
99,0.01,5,0.6
100,0.01,5,0.6
4,0.272,5,0.7
5,0.226,5,0.7
6,0.189,5,0.7
7,0.158,5,0.7
8,0.152,5,0.7
9,0.127,5,0.7
10,0.121,5,0.7
11,0.109,5,0.7
12,0.089,5,0.7
13,0.093,5,0.7
14,0.079,5,0.7
15,0.081,5,0.7
16,0.074,5,0.7
17,0.064,5,0.7
18,0.066,5,0.7
19,0.065,5,0.7
20,0.059000000000000004,5,0.7
21,0.055,5,0.7
22,0.058,5,0.7
23,0.051000000000000004,5,0.7
24,0.048,5,0.7
25,0.05,5,0.7
26,0.049,5,0.7
27,0.047,5,0.7
28,0.043000000000000003,5,0.7
29,0.039,5,0.7
30,0.039,5,0.7
31,0.039,5,0.7
32,0.04,5,0.7
33,0.036000000000000004,5,0.7
34,0.036000000000000004,5,0.7
35,0.034,5,0.7
36,0.033,5,0.7
37,0.033,5,0.7
38,0.033,5,0.7
39,0.033,5,0.7
40,0.033,5,0.7
41,0.029,5,0.7
42,0.028,5,0.7
43,0.027,5,0.7
44,0.028,5,0.7
45,0.029,5,0.7
46,0.026000000000000002,5,0.7
47,0.026000000000000002,5,0.7
48,0.026000000000000002,5,0.7
49,0.026000000000000002,5,0.7
50,0.025,5,0.7
51,0.025,5,0.7
52,0.025,5,0.7
53,0.025,5,0.7
54,0.023,5,0.7
55,0.023,5,0.7
56,0.023,5,0.7
57,0.023,5,0.7
58,0.021,5,0.7
59,0.018000000000000002,5,0.7
60,0.018000000000000002,5,0.7
61,0.02,5,0.7
62,0.018000000000000002,5,0.7
63,0.019,5,0.7
64,0.019,5,0.7
65,0.019,5,0.7
66,0.019,5,0.7
67,0.019,5,0.7
68,0.019,5,0.7
69,0.019,5,0.7
70,0.018000000000000002,5,0.7
71,0.021,5,0.7
72,0.018000000000000002,5,0.7
73,0.018000000000000002,5,0.7
74,0.021,5,0.7
75,0.016,5,0.7
76,0.016,5,0.7
77,0.016,5,0.7
78,0.016,5,0.7
79,0.017,5,0.7
80,0.017,5,0.7
81,0.017,5,0.7
82,0.017,5,0.7
83,0.017,5,0.7
84,0.017,5,0.7
85,0.017,5,0.7
86,0.017,5,0.7
87,0.017,5,0.7
88,0.014,5,0.7
89,0.014,5,0.7
90,0.014,5,0.7
91,0.014,5,0.7
92,0.014,5,0.7
93,0.013000000000000001,5,0.7
94,0.013000000000000001,5,0.7
95,0.013000000000000001,5,0.7
96,0.013000000000000001,5,0.7
97,0.013000000000000001,5,0.7
98,0.013000000000000001,5,0.7
99,0.013000000000000001,5,0.7
100,0.013000000000000001,5,0.7
5,0.289,5,0.8
6,0.23700000000000002,5,0.8
7,0.216,5,0.8
8,0.192,5,0.8
9,0.164,5,0.8
10,0.15,5,0.8
11,0.134,5,0.8
12,0.127,5,0.8
13,0.122,5,0.8
14,0.108,5,0.8
15,0.1,5,0.8
16,0.097,5,0.8
17,0.096,5,0.8
18,0.093,5,0.8
19,0.084,5,0.8
20,0.081,5,0.8
21,0.073,5,0.8
22,0.074,5,0.8
23,0.064,5,0.8
24,0.065,5,0.8
25,0.06,5,0.8
26,0.059000000000000004,5,0.8
27,0.057,5,0.8
28,0.056,5,0.8
29,0.058,5,0.8
30,0.054,5,0.8
31,0.052000000000000005,5,0.8
32,0.052000000000000005,5,0.8
33,0.048,5,0.8
34,0.049,5,0.8
35,0.049,5,0.8
36,0.045,5,0.8
37,0.045,5,0.8
38,0.043000000000000003,5,0.8
39,0.045,5,0.8
40,0.039,5,0.8
41,0.038,5,0.8
42,0.04,5,0.8
43,0.039,5,0.8
44,0.039,5,0.8
45,0.035,5,0.8
46,0.036000000000000004,5,0.8
47,0.037,5,0.8
48,0.034,5,0.8
49,0.037,5,0.8
50,0.033,5,0.8
51,0.033,5,0.8
52,0.033,5,0.8
53,0.033,5,0.8
54,0.033,5,0.8
55,0.031,5,0.8
56,0.03,5,0.8
57,0.029,5,0.8
58,0.029,5,0.8
59,0.028,5,0.8
60,0.028,5,0.8
61,0.027,5,0.8
62,0.027,5,0.8
63,0.026000000000000002,5,0.8
64,0.025,5,0.8
65,0.025,5,0.8
66,0.026000000000000002,5,0.8
67,0.024,5,0.8
68,0.024,5,0.8
69,0.024,5,0.8
70,0.026000000000000002,5,0.8
71,0.026000000000000002,5,0.8
72,0.026000000000000002,5,0.8
73,0.022,5,0.8
74,0.022,5,0.8
75,0.022,5,0.8
76,0.022,5,0.8
77,0.023,5,0.8
78,0.02,5,0.8
79,0.018000000000000002,5,0.8
80,0.021,5,0.8
81,0.021,5,0.8
82,0.021,5,0.8
83,0.021,5,0.8
84,0.021,5,0.8
85,0.021,5,0.8
86,0.021,5,0.8
87,0.021,5,0.8
88,0.021,5,0.8
89,0.021,5,0.8
90,0.021,5,0.8
91,0.021,5,0.8
92,0.021,5,0.8
93,0.021,5,0.8
94,0.021,5,0.8
95,0.021,5,0.8
96,0.021,5,0.8
97,0.021,5,0.8
98,0.018000000000000002,5,0.8
99,0.018000000000000002,5,0.8
100,0.018000000000000002,5,0.8
6,0.3,5,0.9
7,0.28400000000000003,5,0.9
8,0.263,5,0.9
9,0.225,5,0.9
10,0.218,5,0.9
11,0.194,5,0.9
12,0.193,5,0.9
13,0.161,5,0.9
14,0.14400000000000002,5,0.9
15,0.138,5,0.9
16,0.149,5,0.9
17,0.117,5,0.9
18,0.128,5,0.9
19,0.105,5,0.9
20,0.113,5,0.9
21,0.106,5,0.9
22,0.10200000000000001,5,0.9
23,0.095,5,0.9
24,0.092,5,0.9
25,0.096,5,0.9
26,0.08600000000000001,5,0.9
27,0.079,5,0.9
28,0.084,5,0.9
29,0.08,5,0.9
30,0.074,5,0.9
31,0.077,5,0.9
32,0.069,5,0.9
33,0.069,5,0.9
34,0.07,5,0.9
35,0.06,5,0.9
36,0.062,5,0.9
37,0.057,5,0.9
38,0.056,5,0.9
39,0.061,5,0.9
40,0.058,5,0.9
41,0.053,5,0.9
42,0.053,5,0.9
43,0.051000000000000004,5,0.9
44,0.055,5,0.9
45,0.054,5,0.9
46,0.05,5,0.9
47,0.052000000000000005,5,0.9
48,0.046,5,0.9
49,0.046,5,0.9
50,0.047,5,0.9
51,0.045,5,0.9
52,0.042,5,0.9
53,0.044,5,0.9
54,0.044,5,0.9
55,0.04,5,0.9
56,0.04,5,0.9
57,0.04,5,0.9
58,0.04,5,0.9
59,0.041,5,0.9
60,0.041,5,0.9
61,0.035,5,0.9
62,0.035,5,0.9
63,0.035,5,0.9
64,0.034,5,0.9
65,0.034,5,0.9
66,0.036000000000000004,5,0.9
67,0.037,5,0.9
68,0.037,5,0.9
69,0.037,5,0.9
70,0.037,5,0.9
71,0.037,5,0.9
72,0.033,5,0.9
73,0.033,5,0.9
74,0.033,5,0.9
75,0.032,5,0.9
76,0.03,5,0.9
77,0.03,5,0.9
78,0.029,5,0.9
79,0.029,5,0.9
80,0.029,5,0.9
81,0.029,5,0.9
