generations,characters,branch_edit_frac,site_edit_frac,edit_rate,iteration,edit_pct
10,60,0.87,0.34833333333333333,0.04,7,34.833333333333336
11,60,0.8818181818181818,0.38,0.04,7,38.0
12,60,0.8666666666666667,0.3983333333333333,0.04,7,39.83333333333333
13,60,0.8538461538461538,0.41833333333333333,0.04,7,41.833333333333336
14,60,0.8357142857142857,0.445,0.04,7,44.5
15,60,0.84,0.47833333333333333,0.04,7,47.833333333333336
16,60,0.825,0.49666666666666665,0.04,7,49.666666666666664
17,60,0.8294117647058824,0.5266666666666666,0.04,7,52.666666666666664
18,60,0.8333333333333334,0.5516666666666666,0.04,7,55.166666666666664
19,60,0.8368421052631579,0.5816666666666667,0.04,7,58.166666666666664
20,60,0.835,0.5983333333333334,0.04,7,59.833333333333336
21,60,0.8285714285714286,0.6183333333333333,0.04,7,61.83333333333333
22,60,0.8090909090909091,0.6266666666666667,0.04,7,62.66666666666667
23,60,0.8043478260869565,0.6416666666666667,0.04,7,64.16666666666667
24,60,0.8041666666666667,0.6633333333333333,0.04,7,66.33333333333333
25,60,0.796,0.6783333333333333,0.04,7,67.83333333333333
26,60,0.7923076923076923,0.695,0.04,7,69.5
27,60,0.774074074074074,0.7,0.04,7,70.0
28,60,0.7678571428571429,0.7133333333333334,0.04,7,71.33333333333334
29,60,0.7620689655172413,0.7266666666666667,0.04,7,72.66666666666667
30,60,0.75,0.7366666666666667,0.04,7,73.66666666666667
1,60,0.9,0.04833333333333333,0.08,7,4.833333333333333
2,60,0.95,0.13833333333333334,0.08,7,13.833333333333334
3,60,0.9666666666666667,0.20333333333333334,0.08,7,20.333333333333332
4,60,0.95,0.2783333333333333,0.08,7,27.833333333333332
5,60,0.96,0.32666666666666666,0.08,7,32.666666666666664
6,60,0.9666666666666667,0.39166666666666666,0.08,7,39.166666666666664
7,60,0.9571428571428572,0.445,0.08,7,44.5
8,60,0.95,0.48,0.08,7,48.0
9,60,0.9444444444444444,0.5233333333333333,0.08,7,52.33333333333333
10,60,0.94,0.5616666666666666,0.08,7,56.166666666666664
11,60,0.9454545454545454,0.6033333333333334,0.08,7,60.333333333333336
12,60,0.9416666666666667,0.6366666666666667,0.08,7,63.66666666666667
13,60,0.9307692307692308,0.6666666666666666,0.08,7,66.66666666666666
14,60,0.9214285714285714,0.6883333333333334,0.08,7,68.83333333333333
15,60,0.9133333333333333,0.7183333333333334,0.08,7,71.83333333333334
16,60,0.88125,0.7266666666666667,0.08,7,72.66666666666667
17,60,0.8823529411764706,0.7466666666666667,0.08,7,74.66666666666667
18,60,0.8722222222222222,0.7683333333333333,0.08,7,76.83333333333333
19,60,0.8578947368421053,0.78,0.08,7,78.0
20,60,0.85,0.7983333333333333,0.08,7,79.83333333333333
21,60,0.8333333333333334,0.8083333333333333,0.08,7,80.83333333333333
22,60,0.8181818181818182,0.82,0.08,7,82.0
23,60,0.8130434782608695,0.8466666666666667,0.08,7,84.66666666666667
24,60,0.8,0.86,0.08,7,86.0
25,60,0.8,0.8783333333333333,0.08,7,87.83333333333333
26,60,0.7730769230769231,0.8816666666666667,0.08,7,88.16666666666667
27,60,0.7592592592592593,0.89,0.08,7,89.0
28,60,0.75,0.9,0.08,7,90.0
29,60,0.7379310344827587,0.9066666666666666,0.08,7,90.66666666666666
30,60,0.73,0.92,0.08,7,92.0
1,60,1.0,0.15833333333333333,0.16,7,15.833333333333332
2,60,1.0,0.315,0.16,7,31.5
3,60,1.0,0.44666666666666666,0.16,7,44.666666666666664
4,60,1.0,0.5333333333333333,0.16,7,53.333333333333336
5,60,1.0,0.6233333333333333,0.16,7,62.33333333333333
6,60,1.0,0.6716666666666666,0.16,7,67.16666666666666
7,60,0.9857142857142858,0.71,0.16,7,71.0
8,60,0.9625,0.7516666666666667,0.16,7,75.16666666666667
9,60,0.9666666666666667,0.7916666666666666,0.16,7,79.16666666666666
10,60,0.95,0.82,0.16,7,82.0
11,60,0.9363636363636364,0.845,0.16,7,84.5
12,60,0.9083333333333333,0.86,0.16,7,86.0
13,60,0.8923076923076924,0.8816666666666667,0.16,7,88.16666666666667
14,60,0.8785714285714286,0.9016666666666666,0.16,7,90.16666666666666
15,60,0.86,0.915,0.16,7,91.5
16,60,0.85,0.9283333333333333,0.16,7,92.83333333333333
17,60,0.8352941176470589,0.9416666666666667,0.16,7,94.16666666666667
18,60,0.8055555555555556,0.9483333333333334,0.16,7,94.83333333333334
19,60,0.7842105263157895,0.955,0.16,7,95.5
20,60,0.765,0.9616666666666667,0.16,7,96.16666666666667
21,60,0.7428571428571429,0.97,0.16,7,97.0
22,60,0.7227272727272728,0.975,0.16,7,97.5
23,60,0.7043478260869566,0.9816666666666667,0.16,7,98.16666666666667
24,60,0.675,0.9816666666666667,0.16,7,98.16666666666667
25,60,0.652,0.9833333333333333,0.16,7,98.33333333333333
26,60,0.6307692307692307,0.9866666666666667,0.16,7,98.66666666666667
27,60,0.6148148148148148,0.99,0.16,7,99.0
28,60,0.5928571428571429,0.99,0.16,7,99.0
29,60,0.5793103448275863,0.9933333333333333,0.16,7,99.33333333333333
30,60,0.5666666666666667,0.9966666666666667,0.16,7,99.66666666666667
1,60,0.4,0.008333333333333333,0.01,8,0.8333333333333334
2,60,0.4,0.018333333333333333,0.01,8,1.8333333333333333
3,60,0.4666666666666667,0.03,0.01,8,3.0
4,60,0.4,0.03333333333333333,0.01,8,3.3333333333333335
5,60,0.4,0.041666666666666664,0.01,8,4.166666666666666
6,60,0.43333333333333335,0.05333333333333334,0.01,8,5.333333333333334
7,60,0.44285714285714284,0.06333333333333334,0.01,8,6.333333333333334
8,60,0.45,0.07666666666666666,0.01,8,7.666666666666666
9,60,0.43333333333333335,0.085,0.01,8,8.5
10,60,0.43,0.09166666666666666,0.01,8,9.166666666666666
11,60,0.41818181818181815,0.1,0.01,8,10.0
12,60,0.4,0.105,0.01,8,10.5
13,60,0.4076923076923077,0.115,0.01,8,11.5
14,60,0.42142857142857143,0.125,0.01,8,12.5
15,60,0.44,0.14166666666666666,0.01,8,14.166666666666666
16,60,0.44375,0.15166666666666667,0.01,8,15.166666666666668
17,60,0.4470588235294118,0.16166666666666665,0.01,8,16.166666666666664
18,60,0.43333333333333335,0.165,0.01,8,16.5
19,60,0.4263157894736842,0.17333333333333334,0.01,8,17.333333333333336
20,60,0.42,0.17833333333333334,0.01,8,17.833333333333336
21,60,0.4238095238095238,0.18833333333333332,0.01,8,18.833333333333332
22,60,0.4409090909090909,0.21,0.01,8,21.0
23,60,0.43043478260869567,0.215,0.01,8,21.5
24,60,0.43333333333333335,0.225,0.01,8,22.5
25,60,0.444,0.24,0.01,8,24.0
26,60,0.4461538461538462,0.25,0.01,8,25.0
27,60,0.43703703703703706,0.25666666666666665,0.01,8,25.666666666666664
28,60,0.425,0.25833333333333336,0.01,8,25.833333333333336
29,60,0.41724137931034483,0.26166666666666666,0.01,8,26.166666666666664
30,60,0.41333333333333333,0.2683333333333333,0.01,8,26.833333333333332
1,60,0.7,0.02,0.02,8,2.0
2,60,0.65,0.03333333333333333,0.02,8,3.3333333333333335
3,60,0.6333333333333333,0.04833333333333333,0.02,8,4.833333333333333
4,60,0.6,0.06666666666666667,0.02,8,6.666666666666667
5,60,0.6,0.085,0.02,8,8.5
6,60,0.6,0.10666666666666667,0.02,8,10.666666666666668
7,60,0.6142857142857143,0.12,0.02,8,12.0
8,60,0.6375,0.145,0.02,8,14.499999999999998
9,60,0.6222222222222222,0.155,0.02,8,15.5
10,60,0.61,0.165,0.02,8,16.5
11,60,0.6272727272727273,0.19333333333333333,0.02,8,19.333333333333332
12,60,0.6166666666666667,0.20833333333333334,0.02,8,20.833333333333336
13,60,0.6,0.22,0.02,8,22.0
14,60,0.5857142857142857,0.23333333333333334,0.02,8,23.333333333333332
15,60,0.5866666666666667,0.245,0.02,8,24.5
16,60,0.575,0.255,0.02,8,25.5
17,60,0.5705882352941176,0.26666666666666666,0.02,8,26.666666666666668
18,60,0.5666666666666667,0.275,0.02,8,27.500000000000004
19,60,0.5631578947368421,0.2833333333333333,0.02,8,28.333333333333332
20,60,0.56,0.2916666666666667,0.02,8,29.166666666666668
21,60,0.5428571428571428,0.2966666666666667,0.02,8,29.666666666666668
22,60,0.55,0.31666666666666665,0.02,8,31.666666666666664
23,60,0.5565217391304348,0.33,0.02,8,33.0
24,60,0.55,0.33666666666666667,0.02,8,33.666666666666664
25,60,0.548,0.3516666666666667,0.02,8,35.16666666666667
26,60,0.55,0.36333333333333334,0.02,8,36.333333333333336
27,60,0.5518518518518518,0.37833333333333335,0.02,8,37.833333333333336
28,60,0.5464285714285714,0.3883333333333333,0.02,8,38.83333333333333
29,60,0.5448275862068965,0.39666666666666667,0.02,8,39.666666666666664
30,60,0.54,0.4033333333333333,0.02,8,40.33333333333333
1,60,0.8,0.025,0.04,8,2.5
2,60,0.85,0.06666666666666667,0.04,8,6.666666666666667
3,60,0.9,0.09333333333333334,0.04,8,9.333333333333334
4,60,0.925,0.12666666666666668,0.04,8,12.666666666666668
5,60,0.92,0.165,0.04,8,16.5
6,60,0.9333333333333333,0.19833333333333333,0.04,8,19.833333333333332
7,60,0.9285714285714286,0.23166666666666666,0.04,8,23.166666666666664
8,60,0.9,0.27166666666666667,0.04,8,27.166666666666668
9,60,0.8888888888888888,0.295,0.04,8,29.5
10,60,0.88,0.315,0.04,8,31.5
11,60,0.8545454545454545,0.335,0.04,8,33.5
12,60,0.8416666666666667,0.355,0.04,8,35.5
13,60,0.8461538461538461,0.375,0.04,8,37.5
14,60,0.8357142857142857,0.395,0.04,8,39.5
15,60,0.8133333333333334,0.42,0.04,8,42.0
16,60,0.8125,0.44333333333333336,0.04,8,44.333333333333336
17,60,0.8117647058823529,0.4683333333333333,0.04,8,46.833333333333336
18,60,0.8111111111111111,0.495,0.04,8,49.5
19,60,0.8,0.5116666666666667,0.04,8,51.16666666666667
20,60,0.795,0.5316666666666666,0.04,8,53.166666666666664
21,60,0.7904761904761904,0.5483333333333333,0.04,8,54.833333333333336
22,60,0.7863636363636364,0.58,0.04,8,57.99999999999999
23,60,0.782608695652174,0.6016666666666667,0.04,8,60.16666666666667
24,60,0.7708333333333334,0.6116666666666667,0.04,8,61.16666666666667
25,60,0.76,0.6266666666666667,0.04,8,62.66666666666667
26,60,0.7615384615384615,0.645,0.04,8,64.5
27,60,0.7481481481481481,0.6516666666666666,0.04,8,65.16666666666666
28,60,0.7464285714285714,0.6716666666666666,0.04,8,67.16666666666666
29,60,0.7448275862068966,0.6866666666666666,0.04,8,68.66666666666667
30,60,0.7366666666666667,0.6966666666666667,0.04,8,69.66666666666667
1,60,1.0,0.08333333333333333,0.08,8,8.333333333333332
2,60,1.0,0.15166666666666667,0.08,8,15.166666666666668
3,60,1.0,0.20666666666666667,0.08,8,20.666666666666668
4,60,1.0,0.2833333333333333,0.08,8,28.333333333333332
5,60,1.0,0.3516666666666667,0.08,8,35.16666666666667
6,60,1.0,0.3933333333333333,0.08,8,39.33333333333333
7,60,0.9857142857142858,0.4216666666666667,0.08,8,42.16666666666667
8,60,0.975,0.4583333333333333,0.08,8,45.83333333333333
9,60,0.9666666666666667,0.5083333333333333,0.08,8,50.83333333333333
10,60,0.96,0.5483333333333333,0.08,8,54.833333333333336
11,60,0.9636363636363636,0.5916666666666667,0.08,8,59.166666666666664
12,60,0.95,0.635,0.08,8,63.5
13,60,0.9461538461538461,0.6716666666666666,0.08,8,67.16666666666666
14,60,0.9428571428571428,0.6983333333333334,0.08,8,69.83333333333334
15,60,0.9266666666666666,0.715,0.08,8,71.5
16,60,0.91875,0.7383333333333333,0.08,8,73.83333333333333
17,60,0.9058823529411765,0.7566666666666667,0.08,8,75.66666666666667
18,60,0.9055555555555556,0.7816666666666666,0.08,8,78.16666666666666
19,60,0.8894736842105263,0.795,0.08,8,79.5
20,60,0.86,0.8016666666666666,0.08,8,80.16666666666666
21,60,0.8666666666666667,0.825,0.08,8,82.5
22,60,0.8590909090909091,0.84,0.08,8,84.0
23,60,0.8391304347826087,0.8516666666666667,0.08,8,85.16666666666667
24,60,0.8333333333333334,0.87,0.08,8,87.0
25,60,0.82,0.8816666666666667,0.08,8,88.16666666666667
26,60,0.7961538461538461,0.885,0.08,8,88.5
27,60,0.7777777777777778,0.8916666666666667,0.08,8,89.16666666666667
28,60,0.7642857142857142,0.9033333333333333,0.08,8,90.33333333333333
29,60,0.7551724137931034,0.9116666666666666,0.08,8,91.16666666666666
30,60,0.7366666666666667,0.915,0.08,8,91.5
1,60,1.0,0.14333333333333334,0.16,8,14.333333333333334
2,60,1.0,0.29333333333333333,0.16,8,29.333333333333332
3,60,1.0,0.43,0.16,8,43.0
4,60,1.0,0.5183333333333333,0.16,8,51.83333333333333
5,60,1.0,0.59,0.16,8,59.0
6,60,0.9833333333333333,0.6466666666666666,0.16,8,64.66666666666666
7,60,0.9857142857142858,0.7166666666666667,0.16,8,71.66666666666667
8,60,0.9625,0.7583333333333333,0.16,8,75.83333333333333
9,60,0.9444444444444444,0.7833333333333333,0.16,8,78.33333333333333
10,60,0.95,0.8333333333333334,0.16,8,83.33333333333334
11,60,0.9363636363636364,0.86,0.16,8,86.0
12,60,0.8916666666666667,0.8733333333333333,0.16,8,87.33333333333333
13,60,0.8692307692307693,0.8883333333333333,0.16,8,88.83333333333333
14,60,0.85,0.9016666666666666,0.16,8,90.16666666666666
15,60,0.8266666666666667,0.9183333333333333,0.16,8,91.83333333333333
16,60,0.8,0.925,0.16,8,92.5
17,60,0.788235294117647,0.9383333333333334,0.16,8,93.83333333333333
18,60,0.7777777777777778,0.95,0.16,8,95.0
19,60,0.7473684210526316,0.9533333333333334,0.16,8,95.33333333333334
20,60,0.73,0.9616666666666667,0.16,8,96.16666666666667
21,60,0.7095238095238096,0.9666666666666667,0.16,8,96.66666666666667
22,60,0.6863636363636364,0.97,0.16,8,97.0
23,60,0.6695652173913044,0.975,0.16,8,97.5
24,60,0.6458333333333334,0.9783333333333334,0.16,8,97.83333333333334
25,60,0.636,0.985,0.16,8,98.5
26,60,0.6230769230769231,0.99,0.16,8,99.0
27,60,0.6,0.99,0.16,8,99.0
28,60,0.5821428571428572,0.9916666666666667,0.16,8,99.16666666666667
29,60,0.5620689655172414,0.9916666666666667,0.16,8,99.16666666666667
30,60,0.5433333333333333,0.9916666666666667,0.16,8,99.16666666666667
1,60,0.6,0.018333333333333333,0.01,9,1.8333333333333333
2,60,0.55,0.02666666666666667,0.01,9,2.666666666666667
3,60,0.5666666666666667,0.043333333333333335,0.01,9,4.333333333333334
4,60,0.575,0.058333333333333334,0.01,9,5.833333333333333
5,60,0.48,0.06,0.01,9,6.0
6,60,0.48333333333333334,0.07166666666666667,0.01,9,7.166666666666667
7,60,0.45714285714285713,0.07833333333333334,0.01,9,7.833333333333334
8,60,0.475,0.09,0.01,9,9.0
9,60,0.4666666666666667,0.1,0.01,9,10.0
10,60,0.47,0.11166666666666666,0.01,9,11.166666666666666
11,60,0.4727272727272727,0.12833333333333333,0.01,9,12.833333333333332
12,60,0.45,0.135,0.01,9,13.5
13,60,0.43846153846153846,0.14166666666666666,0.01,9,14.166666666666666
14,60,0.44285714285714284,0.15333333333333332,0.01,9,15.333333333333332
15,60,0.44666666666666666,0.16166666666666665,0.01,9,16.166666666666664
16,60,0.44375,0.17166666666666666,0.01,9,17.166666666666668
17,60,0.4588235294117647,0.19,0.01,9,19.0
18,60,0.4666666666666667,0.20333333333333334,0.01,9,20.333333333333332
19,60,0.4631578947368421,0.215,0.01,9,21.5
20,60,0.465,0.22833333333333333,0.01,9,22.833333333333332
21,60,0.45714285714285713,0.235,0.01,9,23.5
22,60,0.4590909090909091,0.24333333333333335,0.01,9,24.333333333333336
23,60,0.45652173913043476,0.25,0.01,9,25.0
24,60,0.4625,0.26166666666666666,0.01,9,26.166666666666664
25,60,0.456,0.26666666666666666,0.01,9,26.666666666666668
26,60,0.45,0.275,0.01,9,27.500000000000004
27,60,0.4444444444444444,0.2833333333333333,0.01,9,28.333333333333332
28,60,0.4357142857142857,0.2866666666666667,0.01,9,28.666666666666668
29,60,0.43448275862068964,0.2966666666666667,0.01,9,29.666666666666668
30,60,0.43,0.31,0.01,9,31.0
1,60,0.8,0.021666666666666667,0.02,9,2.166666666666667
2,60,0.7,0.03333333333333333,0.02,9,3.3333333333333335
3,60,0.6,0.04,0.02,9,4.0
4,60,0.675,0.06,0.02,9,6.0
5,60,0.64,0.075,0.02,9,7.5
6,60,0.6666666666666666,0.09333333333333334,0.02,9,9.333333333333334
7,60,0.6857142857142857,0.11333333333333333,0.02,9,11.333333333333332
8,60,0.7,0.13333333333333333,0.02,9,13.333333333333334
9,60,0.7111111111111111,0.16166666666666665,0.02,9,16.166666666666664
10,60,0.68,0.16833333333333333,0.02,9,16.833333333333332
11,60,0.6818181818181818,0.18333333333333332,0.02,9,18.333333333333332
12,60,0.675,0.20333333333333334,0.02,9,20.333333333333332
13,60,0.6615384615384615,0.22,0.02,9,22.0
14,60,0.6428571428571429,0.23,0.02,9,23.0
15,60,0.6533333333333333,0.245,0.02,9,24.5
16,60,0.64375,0.25333333333333335,0.02,9,25.333333333333336
17,60,0.6411764705882353,0.26666666666666666,0.02,9,26.666666666666668
18,60,0.6388888888888888,0.2816666666666667,0.02,9,28.166666666666668
19,60,0.6263157894736842,0.295,0.02,9,29.5
20,60,0.62,0.305,0.02,9,30.5
21,60,0.6047619047619047,0.31,0.02,9,31.0
22,60,0.6090909090909091,0.3233333333333333,0.02,9,32.33333333333333
23,60,0.6043478260869565,0.3333333333333333,0.02,9,33.33333333333333
24,60,0.6041666666666666,0.3516666666666667,0.02,9,35.16666666666667
25,60,0.596,0.36,0.02,9,36.0
26,60,0.5923076923076923,0.37,0.02,9,37.0
27,60,0.5851851851851851,0.37833333333333335,0.02,9,37.833333333333336
28,60,0.5821428571428572,0.39666666666666667,0.02,9,39.666666666666664
29,60,0.5896551724137931,0.415,0.02,9,41.5
30,60,0.59,0.4266666666666667,0.02,9,42.66666666666667
1,60,1.0,0.045,0.04,9,4.5
2,60,0.95,0.09333333333333334,0.04,9,9.333333333333334
3,60,0.9,0.12666666666666668,0.04,9,12.666666666666668
4,60,0.9,0.16333333333333333,0.04,9,16.333333333333332
5,60,0.88,0.19666666666666666,0.04,9,19.666666666666664
6,60,0.9,0.24,0.04,9,24.0
7,60,0.9142857142857143,0.27666666666666667,0.04,9,27.666666666666668
8,60,0.9,0.30666666666666664,0.04,9,30.666666666666664
9,60,0.8888888888888888,0.335,0.04,9,33.5
10,60,0.89,0.36,0.04,9,36.0
11,60,0.8818181818181818,0.3883333333333333,0.04,9,38.83333333333333
12,60,0.875,0.41333333333333333,0.04,9,41.333333333333336
13,60,0.8692307692307693,0.43666666666666665,0.04,9,43.666666666666664
14,60,0.8714285714285714,0.46166666666666667,0.04,9,46.166666666666664
15,60,0.8466666666666667,0.475,0.04,9,47.5
16,60,0.8375,0.49666666666666665,0.04,9,49.666666666666664
17,60,0.8117647058823529,0.5133333333333333,0.04,9,51.33333333333333
18,60,0.8111111111111111,0.5366666666666666,0.04,9,53.666666666666664
19,60,0.8,0.5533333333333333,0.04,9,55.333333333333336
20,60,0.8,0.575,0.04,9,57.49999999999999
21,60,0.7904761904761904,0.5883333333333334,0.04,9,58.833333333333336
22,60,0.7818181818181819,0.605,0.04,9,60.5
23,60,0.7739130434782608,0.625,0.04,9,62.5
24,60,0.7583333333333333,0.6333333333333333,0.04,9,63.33333333333333
25,60,0.744,0.6416666666666667,0.04,9,64.16666666666667
26,60,0.7423076923076923,0.6633333333333333,0.04,9,66.33333333333333
27,60,0.7333333333333333,0.675,0.04,9,67.5
28,60,0.7178571428571429,0.6816666666666666,0.04,9,68.16666666666666
29,60,0.7103448275862069,0.6933333333333334,0.04,9,69.33333333333334
30,60,0.7033333333333334,0.705,0.04,9,70.5
1,60,1.0,0.09,0.08,9,9.0
2,60,1.0,0.185,0.08,9,18.5
3,60,1.0,0.25666666666666665,0.08,9,25.666666666666664
4,60,0.975,0.31166666666666665,0.08,9,31.166666666666664
5,60,0.98,0.37,0.08,9,37.0
6,60,0.9833333333333333,0.42,0.08,9,42.0
7,60,0.9857142857142858,0.475,0.08,9,47.5
8,60,0.9875,0.5266666666666666,0.08,9,52.666666666666664
9,60,0.9888888888888889,0.5916666666666667,0.08,9,59.166666666666664
10,60,0.98,0.6266666666666667,0.08,9,62.66666666666667
11,60,0.9727272727272728,0.6566666666666666,0.08,9,65.66666666666666
12,60,0.9666666666666667,0.685,0.08,9,68.5
13,60,0.9538461538461539,0.7,0.08,9,70.0
14,60,0.9071428571428571,0.7133333333333334,0.08,9,71.33333333333334
15,60,0.8933333333333333,0.735,0.08,9,73.5
16,60,0.88125,0.76,0.08,9,76.0
17,60,0.8647058823529412,0.7816666666666666,0.08,9,78.16666666666666
18,60,0.8555555555555555,0.795,0.08,9,79.5
19,60,0.8473684210526315,0.8133333333333334,0.08,9,81.33333333333333
20,60,0.835,0.8266666666666667,0.08,9,82.66666666666667
21,60,0.8142857142857143,0.8366666666666667,0.08,9,83.66666666666667
22,60,0.8090909090909091,0.8516666666666667,0.08,9,85.16666666666667
23,60,0.808695652173913,0.8733333333333333,0.08,9,87.33333333333333
24,60,0.7958333333333333,0.885,0.08,9,88.5
25,60,0.78,0.8916666666666667,0.08,9,89.16666666666667
26,60,0.7692307692307693,0.905,0.08,9,90.5
27,60,0.7518518518518519,0.915,0.08,9,91.5
28,60,0.7464285714285714,0.925,0.08,9,92.5
29,60,0.7310344827586207,0.93,0.08,9,93.0
30,60,0.7266666666666667,0.94,0.08,9,94.0
1,60,1.0,0.13333333333333333,0.16,9,13.333333333333334
2,60,1.0,0.2733333333333333,0.16,9,27.333333333333332
3,60,1.0,0.41,0.16,9,41.0
4,60,1.0,0.52,0.16,9,52.0
5,60,1.0,0.5983333333333334,0.16,9,59.833333333333336
6,60,1.0,0.6483333333333333,0.16,9,64.83333333333333
7,60,0.9857142857142858,0.7033333333333334,0.16,9,70.33333333333334
8,60,0.9875,0.7483333333333333,0.16,9,74.83333333333333
9,60,0.9777777777777777,0.79,0.16,9,79.0
10,60,0.96,0.8183333333333334,0.16,9,81.83333333333334
11,60,0.9636363636363636,0.8483333333333334,0.16,9,84.83333333333334
12,60,0.95,0.8716666666666667,0.16,9,87.16666666666667
13,60,0.9307692307692308,0.8866666666666667,0.16,9,88.66666666666667
14,60,0.9214285714285714,0.905,0.16,9,90.5
15,60,0.8933333333333333,0.9166666666666666,0.16,9,91.66666666666666
16,60,0.86875,0.925,0.16,9,92.5
17,60,0.8588235294117647,0.9433333333333334,0.16,9,94.33333333333334
18,60,0.8222222222222222,0.9466666666666667,0.16,9,94.66666666666667
19,60,0.7947368421052632,0.9533333333333334,0.16,9,95.33333333333334
20,60,0.775,0.96,0.16,9,96.0
21,60,0.7476190476190476,0.9633333333333334,0.16,9,96.33333333333334
22,60,0.740909090909091,0.975,0.16,9,97.5
23,60,0.7086956521739131,0.975,0.16,9,97.5
24,60,0.6958333333333333,0.9833333333333333,0.16,9,98.33333333333333
25,60,0.68,0.99,0.16,9,99.0
26,60,0.6538461538461539,0.99,0.16,9,99.0
27,60,0.6333333333333333,0.9916666666666667,0.16,9,99.16666666666667
28,60,0.6214285714285714,0.9966666666666667,0.16,9,99.66666666666667
29,60,0.6,0.9966666666666667,0.16,9,99.66666666666667
30,60,0.58,0.9966666666666667,0.16,9,99.66666666666667
